;EventTime;Origin;Destination
545;2021.3654800000002;Guinea;Switzerland
546;2021.5230600000002;Switzerland;Senegal
547;2021.5614100000003;Switzerland;Botswana
548;2021.6381300000003;Switzerland;Brunei
549;2021.6408700000002;Switzerland;Czech Republic
550;2021.5641500000002;Switzerland;Botswana
551;2021.64361;Switzerland;Netherlands
552;2021.5477100000003;Switzerland;Algeria
553;2021.5477200000003;Switzerland;Cambodia
554;2021.6353900000001;Switzerland;France
555;2021.5395;Switzerland;Algeria
556;2021.5317300000002;Switzerland;Seychelles
557;2021.6032400000001;Seychelles;Madagascar
558;2021.5394900000001;Switzerland;Netherlands
559;2021.6600400000002;Netherlands;Bulgaria
560;2021.5668900000003;Switzerland;Lebanon
561;2021.5257900000001;Switzerland;China
562;2021.5285300000003;Switzerland;French Polynesia
563;2021.5422200000003;Switzerland;Greece
564;2021.5459;Switzerland;Bangladesh
565;2021.6134500000003;Switzerland;France
566;2021.61344;Switzerland;Estonia
567;2021.6161800000002;Switzerland;Poland
568;2021.5339800000002;Switzerland;Sri Lanka
569;2021.5476800000001;Sri Lanka;Germany
570;2021.6627500000002;Sri Lanka;Japan
571;2021.5641600000001;Guinea;Venezuela
572;2021.52581;Guinea;United Arab Emirates
573;2021.5751200000002;Guinea;Palau
574;2021.5367600000002;Guinea;United Arab Emirates
575;2021.5148500000003;Guinea;Jordan
576;2021.52581;Guinea;India
577;2021.52581;Guinea;Mali
578;2021.6217000000001;Guinea;Mexico
579;2021.5669000000003;Guinea;Namibia
580;2021.6381300000003;Guinea;Egypt
581;2021.4513200000001;Guinea;Vietnam
582;2021.4442500000002;Guinea;Turkey
583;2021.5833400000001;Turkey;Cambodia
584;2021.6682700000001;Guinea;Sweden
585;2021.6353900000001;Guinea;Andorra
586;2021.5614200000002;Guinea;Jordan
587;2021.4650800000002;Guinea;Russia
588;2021.3891800000001;Guinea;Cyprus
589;2021.5559500000002;Cyprus;Uruguay
590;2021.4594000000002;Guinea;Indonesia
591;2021.6545700000001;Indonesia;Canada
592;2021.5395;Indonesia;Japan
593;2021.6490900000001;Indonesia;Guatemala
594;2021.5203300000003;Guinea;Guatemala
595;2021.5340300000003;Guinea;Nepal
596;2021.5148500000003;Guinea;Cambodia
597;2021.5997800000002;Guinea;Costa Rica
598;2021.5395100000003;Guinea;Sint Maarten
599;2021.4827300000002;Guinea;Bonaire
600;2021.4587300000003;Guinea;Peru
601;2021.4129800000003;Guinea;Saint Martin
